account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,current_mrr,current_arr,is_trial,total_usage_count,ticket_count,avg_satisfaction,escalation_rate,has_upgraded,has_downgraded,tenure_days,churn_target,churn_probability,revenue_at_risk,churn_probability_percent,priority,recommended_action
A-e43bf7,Company_215,Cybersecurity,AU,2023-03-24,other,Enterprise,44.0,8756.0,105072.0,False,333,3.0,5.0,0.3333333333333333,True,False,556,0,0.0433459107621961,379.5367946337898,4.334591076219619,Low,Priority support intervention
A-b20d99,Company_29,HealthTech,IN,2023-09-27,other,Pro,27.0,1323.0,15876.0,False,329,2.0,3.5,0.0,False,False,369,0,0.2835784301205657,375.1742630495085,28.357843012056577,Low,Proactive retention outreach
A-977ca0,Company_232,HealthTech,IN,2023-02-20,partner,Pro,35.0,1715.0,20580.0,False,722,2.0,,0.0,True,False,588,0,0.2158104093801127,370.1148520868933,21.581040938011277,Low,Proactive retention outreach
A-331424,Company_246,DevTools,US,2023-11-06,organic,Enterprise,11.0,2189.0,26268.0,False,194,2.0,,0.0,False,False,329,0,0.1632964247757996,357.4558738342255,16.329642477579966,Low,Product adoption outreach
A-30b4ca,Company_23,EdTech,IN,2024-05-20,organic,Basic,86.0,1634.0,19608.0,False,370,3.0,4.0,0.0,False,False,133,0,0.2170351564903761,354.6354457052745,21.70351564903761,Low,Proactive retention outreach
A-ce66f8,Company_17,EdTech,CA,2023-08-23,event,Pro,29.0,1421.0,17052.0,False,434,5.0,3.0,0.0,False,False,404,0,0.246549057433238,350.3462106126313,24.65490574332381,Low,Customer satisfaction outreach
A-52dd88,Company_127,Cybersecurity,US,2023-02-21,ads,Enterprise,23.0,4577.0,54924.0,False,455,1.0,,0.0,False,False,587,0,0.0744465472281361,340.7418466631791,7.444654722813613,Low,Proactive retention outreach
A-1b707d,Company_56,Cybersecurity,US,2023-07-14,organic,Enterprise,19.0,3781.0,45372.0,False,320,2.0,,0.0,False,False,444,0,0.0899480698610532,340.0936521446424,8.994806986105328,Low,Proactive retention outreach
A-a6d261,Company_303,FinTech,CA,2023-11-29,other,Pro,26.0,1274.0,15288.0,False,591,2.0,5.0,0.5,True,False,306,0,0.2669007349401422,340.0315363137412,26.69007349401422,Low,Priority support intervention
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Basic,86.0,1634.0,19608.0,False,156,1.0,4.0,0.0,False,False,177,0,0.2022197338553061,330.42704511957027,20.22197338553061,Low,Product adoption outreach
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Enterprise,11.0,2189.0,26268.0,False,370,1.0,3.0,0.0,True,False,554,0,0.1497083813289997,327.7116467291804,14.970838132899972,Low,Customer satisfaction outreach
A-35083d,Company_27,HealthTech,IN,2023-04-28,partner,Pro,25.0,1225.0,14700.0,False,674,4.0,5.0,0.0,True,False,521,0,0.266966763864061,327.0342857334747,26.6966763864061,Low,Proactive retention outreach
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Pro,33.0,1617.0,19404.0,False,613,3.0,4.0,0.0,True,True,487,0,0.200204197802465,323.7301878465859,20.020419780246502,Low,Proactive retention outreach
A-e1462e,Company_217,FinTech,UK,2023-03-12,partner,Pro,46.0,2254.0,27048.0,False,321,2.0,3.5,0.0,True,True,568,1,0.1429223218072597,322.1469133535634,14.29223218072597,Low,Proactive retention outreach
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Pro,35.0,1715.0,20580.0,False,525,5.0,4.333333333333333,0.0,True,False,441,0,0.1746794655933448,299.5752834925865,17.46794655933449,Low,Proactive retention outreach
A-05f0e5,Company_40,FinTech,US,2023-05-04,partner,Pro,32.0,1568.0,18816.0,False,557,3.0,4.0,0.0,True,False,515,1,0.1888012182908607,296.04031028006966,18.880121829086075,Low,Proactive retention outreach
A-089363,Company_387,FinTech,AU,2023-05-06,event,Enterprise,10.0,1990.0,23880.0,False,545,3.0,3.6666666666666665,0.0,True,False,513,0,0.1486002677254281,295.71453277360206,14.860026772542817,Low,Proactive retention outreach
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Pro,27.0,1323.0,15876.0,False,519,4.0,3.5,0.0,True,True,518,0,0.2182961481406533,288.8058039900844,21.829614814065337,Low,Proactive retention outreach
A-9779ad,Company_171,Cybersecurity,AU,2024-03-29,event,Pro,40.0,1960.0,23520.0,False,353,1.0,,0.0,False,False,185,0,0.1460129031499067,286.18529017381724,14.601290314990676,Low,Proactive retention outreach
A-91e948,Company_88,EdTech,AU,2023-01-29,partner,Enterprise,41.0,8159.0,97908.0,False,364,0.0,,0.0,True,False,610,0,0.0333135812722687,271.805509600441,3.3313581272268777,Low,Proactive retention outreach
A-fd9422,Company_263,Cybersecurity,US,2024-04-04,organic,Basic,58.0,1102.0,13224.0,False,372,5.0,3.4,0.2,True,False,179,0,0.2423398384807001,267.05850200573155,24.23398384807001,Low,Proactive retention outreach
A-c62e55,Company_315,EdTech,US,2023-02-08,partner,Enterprise,15.0,2985.0,35820.0,False,284,4.0,4.0,0.0,True,False,600,0,0.0883259648186142,263.6530049835634,8.83259648186142,Low,Proactive retention outreach
A-342303,Company_294,EdTech,US,2024-03-16,other,Pro,28.0,1372.0,16464.0,False,127,3.0,4.5,0.0,False,False,198,0,0.1885243002658659,258.65533996476813,18.8524300265866,Low,Product adoption outreach
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Pro,49.0,2401.0,28812.0,False,162,6.0,4.25,0.0,True,True,558,0,0.1060450688576109,254.61421032712383,10.604506885761092,Low,Product adoption outreach
A-43a9e3,Company_1,FinTech,IN,2023-08-17,other,Pro,18.0,882.0,10584.0,False,317,3.0,4.0,0.0,True,False,410,0,0.2792016579467303,246.25586230901607,27.92016579467303,Low,Proactive retention outreach
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19.0,931.0,11172.0,False,691,2.0,5.0,0.0,False,True,375,0,0.2644612701208363,246.2134424824986,26.446127012083632,Low,Proactive retention outreach
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Pro,25.0,1225.0,14700.0,False,590,4.0,3.6666666666666665,0.25,True,True,510,0,0.1935122117642204,237.05245941117,19.35122117642204,Low,Proactive retention outreach
A-7df7a7,Company_125,DevTools,US,2023-01-28,organic,Enterprise,7.0,1393.0,16716.0,False,775,3.0,4.0,0.3333333333333333,False,True,611,0,0.1666181338830172,232.09906049904305,16.661813388301724,Low,Priority support intervention
A-180abf,Company_122,DevTools,US,2023-08-14,event,Basic,64.0,1216.0,14592.0,False,453,3.0,3.0,0.0,True,False,413,0,0.1908092367319805,232.0240318660883,19.08092367319805,Low,Customer satisfaction outreach
A-10b8da,Company_9,DevTools,US,2023-05-08,partner,Pro,34.0,1666.0,19992.0,False,201,3.0,3.5,0.0,True,False,511,0,0.138817096981306,231.26928357085592,13.881709698130608,Low,Proactive retention outreach
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Basic,44.0,836.0,10032.0,False,672,3.0,,0.0,False,True,407,0,0.2707892177724385,226.37978605775865,27.078921777243853,Low,Proactive retention outreach
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Enterprise,19.0,3781.0,45372.0,False,175,0.0,,0.0,True,False,587,0,0.057978811556658,219.217886495724,5.797881155665803,Low,Product adoption outreach
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Basic,46.0,874.0,10488.0,False,431,4.0,4.0,0.0,True,False,317,0,0.250395463844996,218.84563540052656,25.039546384499605,Low,Proactive retention outreach
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Basic,105.0,1995.0,23940.0,False,567,2.0,3.5,0.0,True,False,273,0,0.1082173045768763,215.89352263086823,10.82173045768763,Low,Proactive retention outreach
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44.0,2156.0,25872.0,False,257,2.0,3.0,0.0,False,False,577,0,0.0949362223800137,204.68249545130973,9.49362223800138,Low,Customer satisfaction outreach
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Pro,52.0,2548.0,30576.0,False,305,2.0,3.5,0.0,False,True,612,0,0.0795741732328661,202.75499339734284,7.957417323286611,Low,Proactive retention outreach
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,41.0,779.0,9348.0,False,449,1.0,,0.0,False,False,178,0,0.2592268068991447,201.93768257443372,25.922680689914472,Low,Proactive retention outreach
A-c4ea60,Company_18,FinTech,DE,2023-03-09,other,Pro,18.0,882.0,10584.0,False,366,5.0,3.6,0.0,False,True,571,0,0.2271206983443644,200.32045593972944,22.712069834436445,Low,Proactive retention outreach
A-68f37c,Company_202,HealthTech,US,2023-07-15,ads,Pro,15.0,735.0,8820.0,False,565,4.0,4.0,0.0,True,False,443,1,0.2683979071875977,197.2724617828843,26.83979071875977,Low,Proactive retention outreach
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,6.0,1194.0,14328.0,False,400,2.0,4.0,0.0,False,False,513,0,0.1583147287980501,189.02778618487187,15.831472879805014,Low,Proactive retention outreach
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,61.0,2989.0,35868.0,False,449,4.0,5.0,0.5,False,True,592,0,0.062329521006308,186.3029382878548,6.232952100630806,Low,Priority support intervention
A-f19409,Company_105,DevTools,US,2023-03-16,other,Pro,23.0,1127.0,13524.0,False,556,2.0,,0.0,True,False,564,0,0.1635185505849541,184.2854065092433,16.351855058495413,Low,Proactive retention outreach
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,14.0,686.0,8232.0,False,603,2.0,4.0,0.0,True,False,514,0,0.2634063481213333,180.69675481123468,26.34063481213333,Low,Proactive retention outreach
A-158f4e,Company_180,FinTech,IN,2023-03-03,other,Basic,61.0,1159.0,13908.0,False,420,5.0,4.333333333333333,0.0,False,False,577,1,0.1555999459529264,180.34033735944175,15.559994595292649,Low,Proactive retention outreach
A-cab532,Company_218,DevTools,FR,2023-04-03,organic,Pro,23.0,1127.0,13524.0,False,883,1.0,4.0,0.0,True,True,546,0,0.1596478450773358,179.92312140215748,15.96478450773358,Low,Proactive retention outreach
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Basic,38.0,722.0,8664.0,False,336,2.0,3.0,0.0,False,False,207,0,0.2459679908596813,177.58888940068994,24.596799085968136,Low,Customer satisfaction outreach
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Basic,45.0,855.0,10260.0,False,274,4.0,3.5,0.25,False,False,376,0,0.2061725266260486,176.27751026527162,20.61725266260487,Low,Proactive retention outreach
A-ad64c6,Company_175,DevTools,UK,2024-02-23,event,Pro,12.0,588.0,7056.0,False,202,2.0,5.0,0.0,False,False,220,0,0.2997750238059266,176.26771399788484,29.977502380592657,Low,Proactive retention outreach
A-e98302,Company_286,EdTech,US,2023-12-26,ads,Basic,34.0,646.0,7752.0,False,243,8.0,4.166666666666667,0.0,False,False,279,0,0.2695618710811853,174.13696871844573,26.95618710811853,Low,Proactive retention outreach
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30.0,1470.0,17640.0,False,451,3.0,,0.0,False,False,596,0,0.1183955816225287,174.04150498511717,11.83955816225287,Low,Proactive retention outreach
A-a865bd,Company_297,Cybersecurity,US,2023-09-19,organic,Pro,56.0,2744.0,32928.0,False,167,1.0,,0.0,False,False,377,0,0.0614560651406419,168.63544274592155,6.1456065140641964,Low,Product adoption outreach
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16.0,784.0,9408.0,False,264,4.0,5.0,0.25,True,False,262,0,0.2096092474307951,164.33364998574336,20.960924743079516,Low,Proactive retention outreach
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Basic,54.0,1026.0,12312.0,False,533,4.0,4.0,0.0,True,True,517,0,0.1524381387495428,156.40153035703096,15.243813874954284,Low,Proactive retention outreach
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Basic,39.0,741.0,8892.0,False,504,5.0,4.333333333333333,0.0,True,False,312,0,0.208494586236148,154.4944884009857,20.8494586236148,Low,Proactive retention outreach
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23.0,1127.0,13524.0,False,334,4.0,4.0,0.0,True,False,411,1,0.1368676919243358,154.24988879872646,13.686769192433582,Low,Proactive retention outreach
A-7f8241,Company_42,EdTech,US,2023-03-14,organic,Pro,34.0,1666.0,19992.0,False,616,1.0,3.0,0.0,True,False,566,0,0.0925573406658643,154.20052954933004,9.255734066586436,Low,Customer satisfaction outreach
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,111.0,2109.0,25308.0,False,544,4.0,4.0,0.0,True,False,513,0,0.0718430342076533,151.5169591439409,7.184303420765335,Low,Proactive retention outreach
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Basic,60.0,1140.0,13680.0,False,756,3.0,4.0,0.0,True,False,511,0,0.1250255310584915,142.52910540668034,12.502553105849154,Low,Proactive retention outreach
A-f1f639,Company_296,EdTech,US,2023-02-26,ads,Enterprise,9.0,1791.0,21492.0,False,108,6.0,4.75,0.0,True,False,582,0,0.0781033816412902,139.88315651955077,7.810338164129021,Low,Product adoption outreach
A-1619f8,Company_183,DevTools,US,2024-05-20,organic,Basic,29.0,551.0,6612.0,False,387,2.0,5.0,0.0,False,False,133,0,0.2536727816347633,139.7737026807546,25.367278163476332,Low,Proactive retention outreach
A-157070,Company_85,FinTech,US,2023-11-09,ads,Basic,27.0,513.0,6156.0,False,623,2.0,,0.5,True,False,326,1,0.2691747843149468,138.0866643535677,26.91747843149468,Low,Priority support intervention
A-95b24a,Company_117,FinTech,US,2023-06-06,event,Basic,38.0,722.0,8664.0,False,513,5.0,4.25,0.0,True,True,482,0,0.1874996869021546,135.37477394335565,18.749968690215464,Low,Proactive retention outreach
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,14.0,686.0,8232.0,False,552,3.0,4.0,0.0,True,True,491,0,0.1731972922662123,118.81334249462164,17.31972922662123,Low,Proactive retention outreach
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,17.0,833.0,9996.0,False,405,3.0,3.0,0.0,True,False,558,0,0.1409282544798731,117.3932359817343,14.092825447987313,Low,Customer satisfaction outreach
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Basic,55.0,1045.0,12540.0,False,638,1.0,3.0,0.0,True,False,494,1,0.1103393963174714,115.30466915175764,11.033939631747144,Low,Customer satisfaction outreach
A-5b051a,Company_181,Cybersecurity,US,2024-08-05,event,Basic,22.0,418.0,5016.0,False,122,1.0,3.0,0.0,False,False,56,0,0.2723098317820243,113.82550968488614,27.23098317820243,Low,Customer satisfaction outreach
A-ac14bb,Company_15,FinTech,US,2023-09-08,partner,Basic,28.0,532.0,6384.0,False,473,2.0,4.0,0.0,True,False,388,1,0.206476956352019,109.84574077927417,20.647695635201902,Low,Proactive retention outreach
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Basic,28.0,532.0,6384.0,False,710,3.0,5.0,0.0,False,True,415,0,0.2063495202190267,109.7779447565222,20.63495202190267,Low,Proactive retention outreach
A-c1dfe1,Company_53,DevTools,DE,2023-08-07,ads,Basic,26.0,494.0,5928.0,False,343,3.0,4.0,0.0,True,True,420,0,0.220946784091487,109.14771134119462,22.094678409148703,Low,Proactive retention outreach
A-09540c,Company_239,Cybersecurity,CA,2023-10-30,event,Basic,67.0,1273.0,15276.0,False,259,2.0,4.5,0.0,True,True,336,0,0.0850538424180592,108.27354139818948,8.50538424180593,Low,Proactive retention outreach
A-f17767,Company_123,DevTools,US,2023-01-30,event,Pro,12.0,588.0,7056.0,False,662,3.0,4.0,0.3333333333333333,True,True,609,0,0.1766300387726538,103.85846279832045,17.66300387726538,Low,Priority support intervention
A-8ed5dd,Company_222,EdTech,UK,2023-06-29,event,Basic,23.0,437.0,5244.0,False,490,5.0,4.0,0.0,True,False,459,1,0.2273488376931504,99.35144207190672,22.73488376931504,Low,Proactive retention outreach
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Basic,21.0,399.0,4788.0,False,377,2.0,3.0,0.0,False,False,353,1,0.2488235602709179,99.28060054809627,24.8823560270918,Low,Customer satisfaction outreach
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26.0,1274.0,15288.0,False,259,3.0,5.0,0.0,False,False,619,0,0.0766736698868027,97.68225543578669,7.667366988680273,Low,Proactive retention outreach
A-1b9609,Company_5,EdTech,IN,2023-10-12,ads,Basic,17.0,323.0,3876.0,False,390,3.0,3.0,0.0,False,False,354,1,0.2901936249655401,93.73254086386946,29.019362496554013,Low,Customer satisfaction outreach
A-e36807,Company_164,EdTech,AU,2024-05-17,other,Basic,26.0,494.0,5928.0,False,357,2.0,4.5,0.0,False,False,136,0,0.1853292477262406,91.55264837676286,18.53292477262406,Low,Proactive retention outreach
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,77.0,1463.0,17556.0,False,246,4.0,4.5,0.25,True,False,487,1,0.0624570602569045,91.37467915585135,6.245706025690454,Low,Proactive retention outreach
A-d49cc5,Company_275,Cybersecurity,FR,2023-09-19,event,Basic,50.0,950.0,11400.0,False,375,3.0,4.5,0.0,False,False,377,0,0.0953865838837243,90.61725468953811,9.538658388372436,Low,Proactive retention outreach
A-7988d1,Company_90,Cybersecurity,US,2023-12-20,other,Basic,33.0,627.0,7524.0,False,359,2.0,5.0,0.0,False,False,285,1,0.1420852505387692,89.08745208780829,14.20852505387692,Low,Proactive retention outreach
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,41.0,779.0,9348.0,False,518,4.0,4.0,0.0,True,True,555,0,0.113677715570317,88.55494042927697,11.367771557031702,Low,Proactive retention outreach
A-034368,Company_353,EdTech,US,2023-11-05,event,Basic,26.0,494.0,5928.0,False,235,5.0,4.0,0.0,False,False,330,0,0.1746623023964661,86.28317738385428,17.466230239646617,Low,Proactive retention outreach
A-779e4e,Company_193,HealthTech,US,2023-01-02,organic,Basic,98.0,1862.0,22344.0,False,365,4.0,3.6666666666666665,0.0,True,True,637,0,0.0447279612618052,83.28346386948145,4.472796126180529,Low,Proactive retention outreach
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Pro,21.0,1029.0,12348.0,False,210,2.0,4.0,0.0,True,False,592,0,0.0808574802491515,83.20234717637695,8.085748024915155,Low,Proactive retention outreach
A-bad8c1,Company_34,FinTech,AU,2023-03-01,organic,Pro,37.0,1813.0,21756.0,False,332,1.0,4.0,0.0,True,False,579,0,0.0446853182429849,81.01448197453168,4.468531824298493,Low,Proactive retention outreach
A-6e08f3,Company_220,Cybersecurity,US,2023-02-27,event,Pro,18.0,882.0,10584.0,False,388,2.0,3.5,0.0,True,True,581,0,0.0912124264585084,80.44936013640444,9.121242645850844,Low,Proactive retention outreach
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Basic,27.0,513.0,6156.0,False,223,2.0,3.0,0.0,True,False,514,0,0.1510657220272681,77.49671539998853,15.10657220272681,Low,Customer satisfaction outreach
A-02fac6,Company_52,FinTech,US,2023-04-06,event,Basic,22.0,418.0,5016.0,False,401,6.0,4.0,0.0,False,False,543,0,0.1807273737510241,75.5440422279281,18.072737375102417,Low,Proactive retention outreach
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Basic,24.0,456.0,5472.0,False,220,3.0,4.333333333333333,0.0,False,True,308,1,0.1636967050213405,74.6456974897313,16.369670502134056,Low,Proactive retention outreach
A-32fb14,Company_25,DevTools,US,2023-03-07,event,Basic,26.0,494.0,5928.0,False,460,5.0,4.5,0.0,True,False,573,0,0.146531298420883,72.38646141991624,14.653129842088308,Low,Proactive retention outreach
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Pro,8.0,392.0,4704.0,False,528,3.0,5.0,0.3333333333333333,True,True,307,0,0.1778186196576735,69.70489890580804,17.781861965767355,Low,Priority support intervention
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Basic,43.0,817.0,9804.0,False,260,5.0,3.2,0.2,False,False,615,0,0.0846513263281312,69.16013361008321,8.465132632813122,Low,Proactive retention outreach
A-45ce7a,Company_31,FinTech,US,2023-07-23,ads,Basic,16.0,304.0,3648.0,False,392,4.0,3.6666666666666665,0.0,True,True,435,0,0.2274853722439844,69.15555316217126,22.74853722439844,Low,Proactive retention outreach
A-df10db,Company_143,DevTools,US,2023-06-06,other,Basic,14.0,266.0,3192.0,False,612,2.0,3.0,0.5,True,False,482,0,0.2526033145836741,67.1924816792573,25.260331458367407,Low,Priority support intervention
A-32728c,Company_54,DevTools,US,2023-01-03,event,Basic,42.0,798.0,9576.0,False,390,2.0,3.5,0.0,True,False,636,0,0.0822641863051749,65.64682067152958,8.226418630517491,Low,Proactive retention outreach
A-00cac8,Company_26,HealthTech,AU,2023-09-15,organic,Pro,8.0,392.0,4704.0,False,555,2.0,,0.0,False,False,381,0,0.1604822387613268,62.90903759444012,16.048223876132685,Low,Proactive retention outreach
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Basic,30.0,570.0,6840.0,False,571,2.0,3.0,0.0,True,False,612,0,0.1090244758269094,62.1439512213384,10.902447582690948,Low,Customer satisfaction outreach
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Pro,7.0,343.0,4116.0,False,555,3.0,5.0,0.3333333333333333,True,False,535,0,0.1763391333616305,60.484322743039286,17.633913336163058,Low,Priority support intervention
A-328bd0,Company_237,HealthTech,AU,2023-05-16,partner,Basic,18.0,342.0,4104.0,False,494,5.0,3.6666666666666665,0.0,True,False,503,0,0.1740151000247229,59.51316420845524,17.401510002472293,Low,Proactive retention outreach
A-6a4e2d,Company_46,EdTech,UK,2023-04-07,partner,Basic,26.0,494.0,5928.0,False,517,2.0,4.5,0.5,True,True,542,0,0.118104471073165,58.34360871014351,11.8104471073165,Low,Priority support intervention
A-2bc93d,Company_43,HealthTech,US,2023-03-14,event,Basic,29.0,551.0,6612.0,False,577,1.0,4.0,0.0,True,False,566,0,0.1057481851261813,58.26725000452591,10.574818512618132,Low,Proactive retention outreach
A-354f12,Company_201,FinTech,US,2024-04-28,ads,Enterprise,1.0,199.0,2388.0,False,91,2.0,,0.0,False,True,155,0,0.2888319387770809,57.47755581663911,28.88319387770809,Low,Product adoption outreach
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Basic,39.0,741.0,8892.0,False,289,3.0,,0.0,False,False,534,0,0.0764384483548364,56.64089023093381,7.643844835483645,Low,Proactive retention outreach
A-9123ac,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9.0,441.0,5292.0,False,303,4.0,4.666666666666667,0.0,False,True,468,1,0.1257250070246253,55.44472809785977,12.572500702462532,Low,Proactive retention outreach
A-8b25f2,Company_96,Cybersecurity,US,2024-02-17,ads,Basic,10.0,190.0,2280.0,False,489,2.0,4.0,0.0,True,False,226,0,0.2755602181058058,52.3564414401031,27.556021810580575,Low,Proactive retention outreach
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Basic,18.0,342.0,4104.0,False,504,5.0,3.333333333333333,0.0,True,False,593,1,0.1484499537951564,50.76988419794351,14.844995379515646,Low,Proactive retention outreach
A-af0cd2,Company_204,Cybersecurity,IN,2023-01-03,other,Basic,19.0,361.0,4332.0,False,568,3.0,,0.0,True,False,636,0,0.1394473565625217,50.34049571907035,13.944735656252174,Low,Proactive retention outreach
A-a1bbb6,Company_74,DevTools,CA,2023-04-05,organic,Pro,8.0,392.0,4704.0,False,308,3.0,4.0,0.0,False,False,544,0,0.1256732361936969,49.26390858792919,12.567323619369692,Low,Proactive retention outreach
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,17.0,323.0,3876.0,False,464,2.0,5.0,0.0,True,False,435,0,0.1493532409197568,48.24109681708146,14.935324091975684,Low,Proactive retention outreach
A-271f46,Company_84,DevTools,US,2023-02-09,event,Basic,38.0,722.0,8664.0,False,308,1.0,,0.0,False,False,599,0,0.0667016652864353,48.1586023368063,6.670166528643532,Low,Proactive retention outreach
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Basic,28.0,532.0,6384.0,False,389,3.0,5.0,0.0,True,False,484,0,0.0904611184375438,48.12531500877335,9.046111843754389,Low,Proactive retention outreach
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Basic,13.0,247.0,2964.0,False,503,2.0,5.0,0.0,True,False,297,0,0.1804164750732612,44.56286934309552,18.04164750732612,Low,Proactive retention outreach
A-9b9fe9,Company_71,EdTech,AU,2023-09-28,other,Pro,5.0,245.0,2940.0,False,493,3.0,4.0,0.0,False,True,368,0,0.1764342311476983,43.226386631186095,17.643423114769835,Low,Proactive retention outreach
A-e888d1,Company_102,Cybersecurity,US,2023-03-28,other,Basic,14.0,266.0,3192.0,False,488,5.0,4.0,0.2,True,False,552,1,0.1502026273126619,39.953898865168085,15.020262731266198,Low,Proactive retention outreach
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Basic,8.0,152.0,1824.0,False,259,3.0,4.0,0.0,False,True,213,1,0.2498412917850419,37.97587635132638,24.984129178504197,Low,Proactive retention outreach
A-484819,Company_109,HealthTech,US,2023-02-21,organic,Basic,22.0,418.0,5016.0,False,319,5.0,4.5,0.0,True,False,587,0,0.0887887780987546,37.113709245279445,8.878877809875465,Low,Proactive retention outreach
A-8145a0,Company_33,Cybersecurity,AU,2023-04-25,partner,Basic,12.0,228.0,2736.0,False,614,5.0,4.0,0.0,True,False,524,0,0.1467419196728692,33.45715768541419,14.674191967286925,Low,Proactive retention outreach
A-019782,Company_142,DevTools,FR,2023-04-19,event,Basic,14.0,266.0,3192.0,False,498,1.0,,0.0,True,False,530,0,0.116829748396353,31.07671307342992,11.682974839635309,Low,Proactive retention outreach
A-e89151,Company_234,FinTech,UK,2023-09-14,organic,Basic,8.0,152.0,1824.0,False,522,1.0,5.0,0.0,True,False,382,0,0.1956272884255384,29.73534784068184,19.56272884255384,Low,Proactive retention outreach
A-432483,Company_78,Cybersecurity,US,2023-02-06,ads,Pro,8.0,392.0,4704.0,False,368,1.0,,0.0,True,False,602,0,0.0737885963728496,28.925129778157054,7.378859637284963,Low,Proactive retention outreach
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,10.0,190.0,2280.0,False,345,2.0,3.0,0.0,False,False,552,0,0.1511612624305604,28.72063986180648,15.116126243056044,Low,Customer satisfaction outreach
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,21.0,399.0,4788.0,False,341,2.0,3.5,0.0,True,False,613,0,0.068865880384217,27.4774862733026,6.886588038421704,Low,Proactive retention outreach
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13.0,247.0,2964.0,False,267,2.0,4.0,0.0,True,False,546,0,0.1102980055834144,27.243607379103377,11.02980055834145,Low,Proactive retention outreach
A-f446b6,Company_36,DevTools,DE,2023-05-12,ads,Basic,5.0,95.0,1140.0,False,322,7.0,4.25,0.0,False,False,507,0,0.2857101918117312,27.142468222114463,28.571019181173124,Low,Proactive retention outreach
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,6.0,114.0,1368.0,False,477,4.0,4.0,0.25,False,False,500,1,0.226263987479112,25.79409457261878,22.626398747911207,Low,Proactive retention outreach
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Basic,7.0,133.0,1596.0,False,334,4.0,4.0,0.0,False,True,392,0,0.1856252245934079,24.68815487092326,18.5625224593408,Low,Proactive retention outreach
A-9ee962,Company_59,HealthTech,US,2023-02-28,ads,Basic,9.0,171.0,2052.0,False,416,3.0,4.0,0.0,True,True,580,1,0.1279096032153572,21.872542149826085,12.79096032153572,Low,Proactive retention outreach
